"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"TEAWdHYZ98oJi1+hEvrs8sMoPd603uzdPIcc5c8vTsg=","TEAWdHYZ98oJi1+hEvrs8sMoPd603uzdPIcc5c8vTsg=","TEAWdHYZ98oJi1+hEvrs8sMoPd603uzdPIcc5c8vTsg=","","الإتحاد وطن من عاش حلوه لابد أن يعيش مره 💛💛","","1","22","2019-02-03","en"
"zebsVk+1Gz5+9VFa51t2lYmrWDKSx0GB9FvNK69wovo=","zebsVk+1Gz5+9VFa51t2lYmrWDKSx0GB9FvNK69wovo=","zebsVk+1Gz5+9VFa51t2lYmrWDKSx0GB9FvNK69wovo=","","","","1","10","2018-09-23","en"
"KqSqPAhUswudYErSMUFNefXmvKN5ST6p4mpVkWSxgo=","KqSqPAhUswudYErSMUFNefXmvKN5ST6p4mpVkWSxgo=","KqSqPAhUswudYErSMUFNefXmvKN5ST6p4mpVkWSxgo=","United States","Love sport, especially women's football","","0","0","2018-11-22","en"
"yFiU64V4OVUk0P73Ri1YETikZAuFlr5oRR+EO+Ayk=","yFiU64V4OVUk0P73Ri1YETikZAuFlr5oRR+EO+Ayk=","yFiU64V4OVUk0P73Ri1YETikZAuFlr5oRR+EO+Ayk=","Sharjah, United Arab Emirates","🎥movies,traveling🧳Politics,work","","7","42","2018-12-17","en"
"XWZokBZDk6LUoeO8hnhsp30kWOkpiSwejfF5gmNCPF4=","XWZokBZDk6LUoeO8hnhsp30kWOkpiSwejfF5gmNCPF4=","XWZokBZDk6LUoeO8hnhsp30kWOkpiSwejfF5gmNCPF4=","","نحن اليمن","","230","445","2018-03-16","ar"
"0hD7i+q9fyMAb2PODs27CL+AgeOvpeBoxDD9QO+pWa4=","0hD7i+q9fyMAb2PODs27CL+AgeOvpeBoxDD9QO+pWa4=","0hD7i+q9fyMAb2PODs27CL+AgeOvpeBoxDD9QO+pWa4=","Qatar","Travel🛫 / Airline 🛩️✈️🚀/ Family👩‍👩‍👧‍👦 / Local and International Sports⚽️🎾 ❤️ Qatar🇶🇦","","145","173","2018-05-24","en"
"qm2Ea1VYoz7txAMU7wlUIpRPiCLGiyGNHtLroZYtzac=","qm2Ea1VYoz7txAMU7wlUIpRPiCLGiyGNHtLroZYtzac=","qm2Ea1VYoz7txAMU7wlUIpRPiCLGiyGNHtLroZYtzac=","Italy","UNA RISATA CI SALVERA'  😜😜😜😜😜😜","","43","130","2018-09-12","it"
"a5LKfdU9mkMCY2Nunw4cxNwlKFfBCIWd5bc52qGIh74=","a5LKfdU9mkMCY2Nunw4cxNwlKFfBCIWd5bc52qGIh74=","a5LKfdU9mkMCY2Nunw4cxNwlKFfBCIWd5bc52qGIh74=","Japan","待てば海路の日和あり","","91","441","2019-01-23","en"
"cTKLR0Wberhhli6f1iunzxRf9AdlNYZrZPkNGAHg5Y=","cTKLR0Wberhhli6f1iunzxRf9AdlNYZrZPkNGAHg5Y=","cTKLR0Wberhhli6f1iunzxRf9AdlNYZrZPkNGAHg5Y=","الحديدة","يمنى الأصل والهوى","","1","0","2019-01-24","en"
"QWH6e0qvD3Y+viv9LpbU4k0PV2433hN3Ov0McEpQU=","QWH6e0qvD3Y+viv9LpbU4k0PV2433hN3Ov0McEpQU=","QWH6e0qvD3Y+viv9LpbU4k0PV2433hN3Ov0McEpQU=","","","","2","54","2018-06-07","en"
"+QP2cNp1TqesxV4b1uqXrWbIqDXS7YI58ZZOJUn1A=","+QP2cNp1TqesxV4b1uqXrWbIqDXS7YI58ZZOJUn1A=","+QP2cNp1TqesxV4b1uqXrWbIqDXS7YI58ZZOJUn1A=","","","","5","28","2018-07-05","en"
"URDImY80lC6eNCC48mAjIp44v902Qv1PA74JX+kzEqU=","URDImY80lC6eNCC48mAjIp44v902Qv1PA74JX+kzEqU=","URDImY80lC6eNCC48mAjIp44v902Qv1PA74JX+kzEqU=","Yemen","ويش قلكم لما يثور ابطالها تتحول الدنيا شطايا من لهب مايبقى فيها صامداً غير اهلها واقوى البنادق تختبئ خلف التبب 💪🇾🇪🇾🇪","","50","80","2018-09-06","en"
"Lsp6hogyVcPwrMLS2TE8HoSFEbcUrHwm60OTDBX7c=","Lsp6hogyVcPwrMLS2TE8HoSFEbcUrHwm60OTDBX7c=","Lsp6hogyVcPwrMLS2TE8HoSFEbcUrHwm60OTDBX7c=","Rabat - Salé - Zemmour - Zaër,","‏‏ينتقي الله لنا الافضل ، فنحزن لفقدان حكايه حب لكن نكتشف بعد انتهاء مواسم الحزن على الحكايه ان فقدانها لم يكن الا الخير الذي كنا نكره!

✌✌🇲🇦","","0","10","2018-11-04","en"
"06nBam52p1Z6y+opxArxczLAZ4MgAvYilZgJiiOA2ic=","06nBam52p1Z6y+opxArxczLAZ4MgAvYilZgJiiOA2ic=","06nBam52p1Z6y+opxArxczLAZ4MgAvYilZgJiiOA2ic=","","United States Of America - we have a duty to the whole world
- new acc","","60","216","2018-11-12","en"
"qQ8szDwPJVczUWs7SljEKgAuFcMWcrVivu7VMa2AEpo=","qQ8szDwPJVczUWs7SljEKgAuFcMWcrVivu7VMa2AEpo=","qQ8szDwPJVczUWs7SljEKgAuFcMWcrVivu7VMa2AEpo=","","Her nasip vaktine esirdir 🤭","","206","237","2018-12-04","tr"
"o7gjDp7H5knUm23mZUVNWeYlD6jpmLiWCsdoAQOYta4=","o7gjDp7H5knUm23mZUVNWeYlD6jpmLiWCsdoAQOYta4=","o7gjDp7H5knUm23mZUVNWeYlD6jpmLiWCsdoAQOYta4=","United Arab Emirates","افعال البشر هي افضل تفسير لافكارهم!","","23","60","2019-02-01","en"
"z5JpbwAwbRZKHZtWAMg7wfb2+lKOmtareX4HS9a1o=","z5JpbwAwbRZKHZtWAMg7wfb2+lKOmtareX4HS9a1o=","z5JpbwAwbRZKHZtWAMg7wfb2+lKOmtareX4HS9a1o=","United Arab Emirates","enjoy every moment in your life.","","121","229","2018-08-19","en"
"BjmNweKJeXeGSm9bOkxdbBdxg79quV5UBQcIrT1KjC8=","BjmNweKJeXeGSm9bOkxdbBdxg79quV5UBQcIrT1KjC8=","BjmNweKJeXeGSm9bOkxdbBdxg79quV5UBQcIrT1KjC8=","Yemen","Yemeni journalist at DN 
#Anti_militias_of_houthi","","46","94","2018-08-24","en"
"vhWC3LaUWIGcOga43zU2YXbIZCmkv4yD9qDGRe3Po=","vhWC3LaUWIGcOga43zU2YXbIZCmkv4yD9qDGRe3Po=","vhWC3LaUWIGcOga43zU2YXbIZCmkv4yD9qDGRe3Po=","","","","0","0","2018-09-08","en"
"CP77dVwst5wdmSy7+A5G6asNs4O+jOpHVMKusL3BCVM=","CP77dVwst5wdmSy7+A5G6asNs4O+jOpHVMKusL3BCVM=","CP77dVwst5wdmSy7+A5G6asNs4O+jOpHVMKusL3BCVM=","Alexandria, Egypt","😊🙂اكون او لا اكون","","170","358","2018-12-08","en"
"AL99Ta8bR8Nc6jvZpQpEsKya04HXPAZyad7wOjHDgMo=","AL99Ta8bR8Nc6jvZpQpEsKya04HXPAZyad7wOjHDgMo=","AL99Ta8bR8Nc6jvZpQpEsKya04HXPAZyad7wOjHDgMo=","","","","0","53","2018-06-19","en"
"MWiFVG1V+OIPu37hxfy5PYtGkkiD3pVA+OSGQ3NY91A=","MWiFVG1V+OIPu37hxfy5PYtGkkiD3pVA+OSGQ3NY91A=","MWiFVG1V+OIPu37hxfy5PYtGkkiD3pVA+OSGQ3NY91A=","Yemen","‏اليمن وبس ⁦🇾🇪⁩
🔴⚪⚫","","154","308","2018-09-15","en"
"GdgasvSmKRVtiDyHpNVdCoWetRqe4jF2xLYoosL3jY=","GdgasvSmKRVtiDyHpNVdCoWetRqe4jF2xLYoosL3jY=","GdgasvSmKRVtiDyHpNVdCoWetRqe4jF2xLYoosL3jY=","Tunisia","proud tunisian/ blogger/ ترجي يا دولة / حبي لتونس ليس له حدو❤️❤️❤️🇹🇳🇹🇳🇹🇳🇹🇳","","221","648","2018-12-04","en"
"Ug+HQFEYcZBApPEjjXkmCIJcwoHWcqI+48FQ9+imII=","Ug+HQFEYcZBApPEjjXkmCIJcwoHWcqI+48FQ9+imII=","Ug+HQFEYcZBApPEjjXkmCIJcwoHWcqI+48FQ9+imII=","Tunisia","enterpreneur to be/ work until everything become cheap😀 / tunisienne🇹🇳🇹🇳","","424","898","2018-12-04","en"
"AufQgmiznD3FDFG1jDpcRvCDDwRsbAB6f9cMhvgB84=","AufQgmiznD3FDFG1jDpcRvCDDwRsbAB6f9cMhvgB84=","AufQgmiznD3FDFG1jDpcRvCDDwRsbAB6f9cMhvgB84=","Morocco","يمكن للإنسان أن يصعد أعلى القمم، لكن لا يمكنه البقاء فيها طويلاً.🤗🧐🤠","","120","143","2018-12-16","en"
"IKXD+3GT7uXo8GBf+ocxls3iQg9ChR1ifbx2HHj1nc=","IKXD+3GT7uXo8GBf+ocxls3iQg9ChR1ifbx2HHj1nc=","IKXD+3GT7uXo8GBf+ocxls3iQg9ChR1ifbx2HHj1nc=","United Arab Emirates","ا تستسلم أبداً لإحباطات من حولك.. شق طريقك بصبر وأمل وإيمان. ☺️🏁❤️💡","","12","87","2019-02-05","en"
"aGcnWebEUdll+dzk4IVs8mlhfXC6B303sh1S5FcDo8=","aGcnWebEUdll+dzk4IVs8mlhfXC6B303sh1S5FcDo8=","aGcnWebEUdll+dzk4IVs8mlhfXC6B303sh1S5FcDo8=","","","","11","55","2018-08-12","en"
"BP4n6Df3nRGVCKOMSJbAL2JDNETEE6hZwuvxemLl+Y=","BP4n6Df3nRGVCKOMSJbAL2JDNETEE6hZwuvxemLl+Y=","BP4n6Df3nRGVCKOMSJbAL2JDNETEE6hZwuvxemLl+Y=","","","","0","0","2018-09-06","en"
"Rn66Ejf60kGkV3kZRbcw7U1CqZxmbGL+LaV53m4mDj8=","Rn66Ejf60kGkV3kZRbcw7U1CqZxmbGL+LaV53m4mDj8=","Rn66Ejf60kGkV3kZRbcw7U1CqZxmbGL+LaV53m4mDj8=","","Riad Adnane","","158","395","2018-12-05","en"
"BdbGJEqBgJ22NC7WUUfuFmh5rSeJ9T3s3DB95kFryfo=","BdbGJEqBgJ22NC7WUUfuFmh5rSeJ9T3s3DB95kFryfo=","BdbGJEqBgJ22NC7WUUfuFmh5rSeJ9T3s3DB95kFryfo=","","The best of me is yet to come 🙂✌️","","16","62","2018-12-25","en"
"B1y9ztxw6E5+ESayvsvHOYkeY3ByzWqkk7yWP7yR+NQ=","B1y9ztxw6E5+ESayvsvHOYkeY3ByzWqkk7yWP7yR+NQ=","B1y9ztxw6E5+ESayvsvHOYkeY3ByzWqkk7yWP7yR+NQ=","","ستبقى #اليمن شامخة كشموخ جبالها الرواسي مهما تطاول عليها المتطاولون في البنيان لأنهم لن يبلغوا ذُرها التي تنخلع الرقاب لرؤيتها #yemen","","20","24","2019-01-21","en"
"Dk+Ek6Tf5wagZJeQVmiCimCYoELHvn7ZcInjwBdaXDg=","Dk+Ek6Tf5wagZJeQVmiCimCYoELHvn7ZcInjwBdaXDg=","Dk+Ek6Tf5wagZJeQVmiCimCYoELHvn7ZcInjwBdaXDg=","United Arab Emirates","عش عفويتك تاركا للناس إثم الظنون 😀🇦🇪🇦🇪❤️","","8","42","2019-02-04","en"
"p76dIwNvUXIrdJY8GNEzHdWhiKL16UXudKWE7FjLAGE=","p76dIwNvUXIrdJY8GNEzHdWhiKL16UXudKWE7FjLAGE=","p76dIwNvUXIrdJY8GNEzHdWhiKL16UXudKWE7FjLAGE=","","","","2","66","2018-12-02","en"
"BNgialabm7aIcKePPpdAg0Iz43pwRuINbZVvlvHuD5M=","BNgialabm7aIcKePPpdAg0Iz43pwRuINbZVvlvHuD5M=","BNgialabm7aIcKePPpdAg0Iz43pwRuINbZVvlvHuD5M=","","","","10","23","2018-12-24","en"
"w8Nd56Z5+OCIunbsG4nltFAv4DJ8tlHmkUmIREX1oDs=","w8Nd56Z5+OCIunbsG4nltFAv4DJ8tlHmkUmIREX1oDs=","w8Nd56Z5+OCIunbsG4nltFAv4DJ8tlHmkUmIREX1oDs=","","","","0","0","2019-01-19","en"
"xRpzcbAt9siPUbpp9cucSePef78rIUwT2qQ28p4f5TQ=","xRpzcbAt9siPUbpp9cucSePef78rIUwT2qQ28p4f5TQ=","xRpzcbAt9siPUbpp9cucSePef78rIUwT2qQ28p4f5TQ=","Egypt","Maryem ❤","","203","139","2018-08-12","en"
"ZSPGEojBViQ4CHq8SvtuOp4q2XvTFybSOrhsAA3jm4I=","ZSPGEojBViQ4CHq8SvtuOp4q2XvTFybSOrhsAA3jm4I=","ZSPGEojBViQ4CHq8SvtuOp4q2XvTFybSOrhsAA3jm4I=","Malaysia","LOVE myself LOVE family diploma in Pharmacy 💊","","26","92","2018-12-03","en"
"2Ut3WkIX7MLTffeTFehXNvdd4sMOt+OspbYcVlDxa0U=","2Ut3WkIX7MLTffeTFehXNvdd4sMOt+OspbYcVlDxa0U=","2Ut3WkIX7MLTffeTFehXNvdd4sMOt+OspbYcVlDxa0U=","Paris, France","pour critiquer les gens il faut les connaître,et pour les connaître , il faut les aimer 👐","","45","237","2018-12-26","en"
"QjGYRLtZm1sPDfc2NQ2GUf3Qxc+tJ4B7TbpQNWQyc4k=","QjGYRLtZm1sPDfc2NQ2GUf3Qxc+tJ4B7TbpQNWQyc4k=","QjGYRLtZm1sPDfc2NQ2GUf3Qxc+tJ4B7TbpQNWQyc4k=","Turkey","","","1700","1376","2017-12-27","en"
"zGOsVvRxz+uKKuWeagOBUiD7iOB6oQ5MGY+aHXJCfcs=","zGOsVvRxz+uKKuWeagOBUiD7iOB6oQ5MGY+aHXJCfcs=","zGOsVvRxz+uKKuWeagOBUiD7iOB6oQ5MGY+aHXJCfcs=","西湖","不放弃，不抛弃，摔倒了就站起来，不被困难所打倒，用微笑去面对它。","","3","14","2018-11-05","en"
"CBlqmmlzS8ske5sa0qM6WTDCc2wIgqIL6hIXRQCpPAQ=","CBlqmmlzS8ske5sa0qM6WTDCc2wIgqIL6hIXRQCpPAQ=","CBlqmmlzS8ske5sa0qM6WTDCc2wIgqIL6hIXRQCpPAQ=","Lille, France","Passionnée de la nature 🍀","","0","0","2018-11-06","fr"
"wBRdWtDro9oqSZZWzjyqfVymJjp4HIKwrUnQJ1EOi74=","wBRdWtDro9oqSZZWzjyqfVymJjp4HIKwrUnQJ1EOi74=","wBRdWtDro9oqSZZWzjyqfVymJjp4HIKwrUnQJ1EOi74=","","","","0","0","2018-11-13","en"
"ym7umgxmqvaCX9Wksgvokm4FsasQcehqPeY7ByrxYL0=","ym7umgxmqvaCX9Wksgvokm4FsasQcehqPeY7ByrxYL0=","ym7umgxmqvaCX9Wksgvokm4FsasQcehqPeY7ByrxYL0=","","Soy de los EAU 🇦🇪 estudio la maestría en España 🇪🇸 
Extraño a mi familia, pero también me encanta estar sola, con palomitas y una película 🍿🎬","","81","111","2018-12-04","en"
"IXaHYKrtO65wlh+jVs8tTautrPrmZu1JQbAYSu2BJU=","IXaHYKrtO65wlh+jVs8tTautrPrmZu1JQbAYSu2BJU=","IXaHYKrtO65wlh+jVs8tTautrPrmZu1JQbAYSu2BJU=","Sudan","لا تساو بين صديقك وعدوك، حتى لو حصل صلح مع الأخير، لكي لا يستهين عدوك بك،","","531","554","2018-12-06","en"
"a3D4g2DdDbXfAUwvgUokf8ABjDiApiAUkgFU9wCY=","a3D4g2DdDbXfAUwvgUokf8ABjDiApiAUkgFU9wCY=","a3D4g2DdDbXfAUwvgUokf8ABjDiApiAUkgFU9wCY=","","","","0","0","2019-01-20","en"
"CympNSH09613RynyaFms5H6yLNt0mtSoj9UhFUPq6w=","CympNSH09613RynyaFms5H6yLNt0mtSoj9UhFUPq6w=","CympNSH09613RynyaFms5H6yLNt0mtSoj9UhFUPq6w=","United Arab Emirates","علاقات سطحية، حياة صحية🙌🏻","","18","47","2019-02-01","en"
"kcFD8zt4INJbWCvEpOG7kG3v6aS1Sl++9zgFun5pMw=","kcFD8zt4INJbWCvEpOG7kG3v6aS1Sl++9zgFun5pMw=","kcFD8zt4INJbWCvEpOG7kG3v6aS1Sl++9zgFun5pMw=","","حسابي فيه الرياضي و السياسي و الإجتماعي و المهم تشجيع #الهلال 💙","","3","24","2019-02-03","en"
"HedK3TayQN+Lh0EUoEJMZpipeaNVJV41qqBERaFKuJ0=","HedK3TayQN+Lh0EUoEJMZpipeaNVJV41qqBERaFKuJ0=","HedK3TayQN+Lh0EUoEJMZpipeaNVJV41qqBERaFKuJ0=","Somalia","Somalia is my Home 🧡 Political science Student 📒 #Basketball is my favorite 🏀  Taurus ♉️","","342","1815","2018-02-28","en"
"FYHUzPRgzTQc3PgoO9r4gk5lBXiGt4SVMqMpFOFKKM=","FYHUzPRgzTQc3PgoO9r4gk5lBXiGt4SVMqMpFOFKKM=","FYHUzPRgzTQc3PgoO9r4gk5lBXiGt4SVMqMpFOFKKM=","Yemen","اللهم ندعوك أن تنعم على #اليمن بالحرية وعلينا بالخلاص من أيدي #الحوثيين🙏","","338","838","2018-03-10","en"
"mULl4t8nzRGAHHxBbBZK1To+2oIPFY83TsVKx8VGhHk=","mULl4t8nzRGAHHxBbBZK1To+2oIPFY83TsVKx8VGhHk=","mULl4t8nzRGAHHxBbBZK1To+2oIPFY83TsVKx8VGhHk=","","","","235","86","2018-08-05","en"
"K4fdPGHmerP6ZuXZit2G9fEw2+29YjO1ysrdp66pwGk=","K4fdPGHmerP6ZuXZit2G9fEw2+29YjO1ysrdp66pwGk=","K4fdPGHmerP6ZuXZit2G9fEw2+29YjO1ysrdp66pwGk=","","","","1","43","2018-08-26","en"
"ct3JbtnAzDfBXHqtYVzj9qN+W9aoFeWiGknMpTNGx6o=","ct3JbtnAzDfBXHqtYVzj9qN+W9aoFeWiGknMpTNGx6o=","ct3JbtnAzDfBXHqtYVzj9qN+W9aoFeWiGknMpTNGx6o=","","","","0","0","2018-11-18","en"
"YhdDMYqC441vOtADajnHNqqDETiiyqqnLmS043A7PzE=","YhdDMYqC441vOtADajnHNqqDETiiyqqnLmS043A7PzE=","YhdDMYqC441vOtADajnHNqqDETiiyqqnLmS043A7PzE=","","هُنا عالمي الخاص لايمكنك مُعارضة معتقداتي.🚗🚀","","42","126","2018-12-16","en"
"GafJ6QNlsWUi1Fvb9flg2Zjt88XlQeTTDTwWqM2jliU=","GafJ6QNlsWUi1Fvb9flg2Zjt88XlQeTTDTwWqM2jliU=","GafJ6QNlsWUi1Fvb9flg2Zjt88XlQeTTDTwWqM2jliU=","","","","40","110","2018-08-19","en"
"5dKgmbjXopicfmaFusvJt0TII4PFBMUGpP2U+rWqWo=","5dKgmbjXopicfmaFusvJt0TII4PFBMUGpP2U+rWqWo=","5dKgmbjXopicfmaFusvJt0TII4PFBMUGpP2U+rWqWo=","Malaysia","We never lose, we win or learn lesson 💪💪","","89","377","2018-09-26","en"
"opM8bQrxcJ+rW0ey4oI8rI8Gai1lyGXxb6Of6HlR8=","opM8bQrxcJ+rW0ey4oI8rI8Gai1lyGXxb6Of6HlR8=","opM8bQrxcJ+rW0ey4oI8rI8Gai1lyGXxb6Of6HlR8=","","","","65","99","2018-11-08","ar"
"6R9Pi+0uG5HhYUSiUUcX3Mw7hoIIqFoOqtFMj2iKnTc=","6R9Pi+0uG5HhYUSiUUcX3Mw7hoIIqFoOqtFMj2iKnTc=","6R9Pi+0uG5HhYUSiUUcX3Mw7hoIIqFoOqtFMj2iKnTc=","","Human Rights activist who just cards about politics, peace and Turning the world into a better place ☮️🌍⚠️","","117","491","2018-12-06","en"
"RmVDXtn8NqS8k9Ur2HoFZ+nbyfZjMJ1iHe7gCrLs=","RmVDXtn8NqS8k9Ur2HoFZ+nbyfZjMJ1iHe7gCrLs=","RmVDXtn8NqS8k9Ur2HoFZ+nbyfZjMJ1iHe7gCrLs=","","SMILE, it will make you look better.PRAY, it will keep you strong. LOVE, it will make you enjoy life. 💙","","10","38","2018-12-08","en"
"OMHGwZ0yD4AF5t250b2bfzofHpSvZhnwUcdlmKYNNM=","OMHGwZ0yD4AF5t250b2bfzofHpSvZhnwUcdlmKYNNM=","OMHGwZ0yD4AF5t250b2bfzofHpSvZhnwUcdlmKYNNM=","","ana zizy dona","","0","0","2019-01-06","en"
"XG5L69EYHRvcDibyqrLWQgzYYjVAso0wv63hPnAS79Q=","XG5L69EYHRvcDibyqrLWQgzYYjVAso0wv63hPnAS79Q=","XG5L69EYHRvcDibyqrLWQgzYYjVAso0wv63hPnAS79Q=","","","","2","54","2018-06-19","en"
"MxjofxqWQtWq6TfmDh5TbA9p0PQ4S79uuTjjUo06g=","MxjofxqWQtWq6TfmDh5TbA9p0PQ4S79uuTjjUo06g=","MxjofxqWQtWq6TfmDh5TbA9p0PQ4S79uuTjjUo06g=","Egypt","Only one ☝️","","48","134","2018-08-25","en"
"MW5qPBqnk4BX7PEyLTIHE7gulXQTTUi4b7OsEBCWg=","MW5qPBqnk4BX7PEyLTIHE7gulXQTTUi4b7OsEBCWg=","MW5qPBqnk4BX7PEyLTIHE7gulXQTTUi4b7OsEBCWg=","","","","0","33","2018-08-26","en"
"rpQYoJ+NkoUZOLcuDPBRum0YhpCC6cm6vOWVEmA=","rpQYoJ+NkoUZOLcuDPBRum0YhpCC6cm6vOWVEmA=","rpQYoJ+NkoUZOLcuDPBRum0YhpCC6cm6vOWVEmA=","","","","113","108","2018-08-31","en"
"5JNDjN3bzgsVgwoG8BSFmUlQPKGXIGzrzbAZszn+80=","5JNDjN3bzgsVgwoG8BSFmUlQPKGXIGzrzbAZszn+80=","5JNDjN3bzgsVgwoG8BSFmUlQPKGXIGzrzbAZszn+80=","","Faith is stronger than fear,and love is stronger than hate.","","0","0","2018-11-07","en"
"l1eh04QjDrHrDwhz9yJRpQoSbqIxTyrKNDefiMAT9eE=","l1eh04QjDrHrDwhz9yJRpQoSbqIxTyrKNDefiMAT9eE=","l1eh04QjDrHrDwhz9yJRpQoSbqIxTyrKNDefiMAT9eE=","Yemen","كاتب صحفي يمني #اليمن_عشقي ❤🇾🇪","","54","117","2018-12-04","en"
"2DpeRAoI9PzGZYvelBM+0ZLYjitwpX+XskOMfjfI=","2DpeRAoI9PzGZYvelBM+0ZLYjitwpX+XskOMfjfI=","2DpeRAoI9PzGZYvelBM+0ZLYjitwpX+XskOMfjfI=","Lebanon","لبنان أرض تحتوي كل شي ونحنا عنا كل شي Everything you can imagine you will find, here you will made your day! #ساخر","","26","129","2018-12-05","en"
"mM1hNfRBF0Kh90Ekjuxw75F5IAK5U0UXlCUZBpm+tc=","mM1hNfRBF0Kh90Ekjuxw75F5IAK5U0UXlCUZBpm+tc=","mM1hNfRBF0Kh90Ekjuxw75F5IAK5U0UXlCUZBpm+tc=","","sky fall💭","","25","33","2018-06-05","en"
"HGbhYLRK1FfRtRXV9MtdzEFwWCdkQpW4Dd1ldmThwaM=","HGbhYLRK1FfRtRXV9MtdzEFwWCdkQpW4Dd1ldmThwaM=","HGbhYLRK1FfRtRXV9MtdzEFwWCdkQpW4Dd1ldmThwaM=","United States","Video Blogger 🎥 Aries 🌠   My New Account.","","3","63","2018-08-21","en"
"JvKAJv2oIndNeGtMoliWefoOU3OCKphxFJ2oFtPnJA=","JvKAJv2oIndNeGtMoliWefoOU3OCKphxFJ2oFtPnJA=","JvKAJv2oIndNeGtMoliWefoOU3OCKphxFJ2oFtPnJA=","","","","177","301","2018-09-08","en"
"GMzVWCXUQhefxuq5YiPdduGSBF0VlZSzjnFLsRJFMY=","GMzVWCXUQhefxuq5YiPdduGSBF0VlZSzjnFLsRJFMY=","GMzVWCXUQhefxuq5YiPdduGSBF0VlZSzjnFLsRJFMY=","","","","72","140","2018-10-02","en"
"djlP3CpPk6awIayLthVDKflgBI7h7WCSDdmI3BCRnI=","djlP3CpPk6awIayLthVDKflgBI7h7WCSDdmI3BCRnI=","djlP3CpPk6awIayLthVDKflgBI7h7WCSDdmI3BCRnI=","United Kingdom","I’m real and I hope some of my followers are too. 😍😍","","274","338","2018-12-03","en"
"VYkWl1qqeQjA9QMK8gjipwwhGj5Nvam8pdqOVzjKFw=","VYkWl1qqeQjA9QMK8gjipwwhGj5Nvam8pdqOVzjKFw=","VYkWl1qqeQjA9QMK8gjipwwhGj5Nvam8pdqOVzjKFw=","Yemen","اللهم عبيك بمن دمر اليمن 🇾🇪","","34","189","2018-09-16","en"
"iYSsJHXJo36WdnVAMbla1b5qn5y2GfGFV69LfAm0O+w=","iYSsJHXJo36WdnVAMbla1b5qn5y2GfGFV69LfAm0O+w=","iYSsJHXJo36WdnVAMbla1b5qn5y2GfGFV69LfAm0O+w=","Touarga, Royaume du Maroc","الأمور التي تعرفها تعادل في حجمها حفنة الرمل التي في يدك، أما الأمور التي لا تعرفها تعادل في حجمها حجم الكون.🤗🇦🇪🇦🇪","","54","160","2018-12-16","en"
"1subTmNyMUru5gCNpfpVh7r6lGdA7DkixIARieeRbbw=","1subTmNyMUru5gCNpfpVh7r6lGdA7DkixIARieeRbbw=","1subTmNyMUru5gCNpfpVh7r6lGdA7DkixIARieeRbbw=","Germany","Freunde sind Gottes Entschuldigung für Verwandte. 🖤🖤","","19","30","2018-12-23","en"
"+FDeybs5PRNpf34PRATcPOWf0FlvskRTuxrLyZ25Pow=","+FDeybs5PRNpf34PRATcPOWf0FlvskRTuxrLyZ25Pow=","+FDeybs5PRNpf34PRATcPOWf0FlvskRTuxrLyZ25Pow=","Sao Paulo, Brazil","“Eu sou meio princesa e meio ninja e você terá de lidar com isso!”
😜","https://t.co/hhjXRXAKRN","127","721","2018-05-26","en"
"4oJYO9cPKFzV2Cm4Bb2cmDBg9BsZVlyOv9Vpb8j5VQ=","4oJYO9cPKFzV2Cm4Bb2cmDBg9BsZVlyOv9Vpb8j5VQ=","4oJYO9cPKFzV2Cm4Bb2cmDBg9BsZVlyOv9Vpb8j5VQ=","YAMAN","يمنى مغترب أعشق بلادى","","664","579","2018-09-13","en"
"EsgqlaU1IU2U5vfxWSe51I5eLneXkNJOdLfrClwQ2s4=","EsgqlaU1IU2U5vfxWSe51I5eLneXkNJOdLfrClwQ2s4=","EsgqlaU1IU2U5vfxWSe51I5eLneXkNJOdLfrClwQ2s4=","","","","4","39","2018-10-11","en"
"h2J6saWDq0rNzOJ1SKet7ADHRBF4w0HIPW61mxazDw0=","h2J6saWDq0rNzOJ1SKet7ADHRBF4w0HIPW61mxazDw0=","h2J6saWDq0rNzOJ1SKet7ADHRBF4w0HIPW61mxazDw0=","Yemen","كن لطيفًا لأن كل شخص تقابله يقاتل بشراسة في معركة ما.","","115","531","2018-12-05","en"
"TEpdXO2rDezea8OqNT9SA8EjrP9MGbGl0uYnMaxzQ=","TEpdXO2rDezea8OqNT9SA8EjrP9MGbGl0uYnMaxzQ=","TEpdXO2rDezea8OqNT9SA8EjrP9MGbGl0uYnMaxzQ=","","love what you live not  what you leave","","11","23","2019-05-12","en"
"AADj1PVhtKRjwQEJsX1eZcj+ujPVhU1EUmGk8w1pFCw=","AADj1PVhtKRjwQEJsX1eZcj+ujPVhU1EUmGk8w1pFCw=","AADj1PVhtKRjwQEJsX1eZcj+ujPVhU1EUmGk8w1pFCw=","Tunis","J'aime l'art et le voyage.. je pense que l'art est un mode de #vie 😊","","2658","620","2017-10-01","en"
"3y4ClBYaZcETGj55rSg6UyaTkqW2O9K3Z9e6SvIEI4=","3y4ClBYaZcETGj55rSg6UyaTkqW2O9K3Z9e6SvIEI4=","3y4ClBYaZcETGj55rSg6UyaTkqW2O9K3Z9e6SvIEI4=","","","","0","53","2018-06-19","en"
